,geo,time,Channel0_impression,Channel1_impression,Channel2_impression,Channel3_impression,Channel4_impression,Channel5_impression,Competitor_Discount,GQV,Geo_GDP,Channel0_spend,Channel1_spend,Channel2_spend,Channel3_spend,Channel4_spend,Channel5_spend,conversions,revenue_per_conversion,population,geo_tier,Channel4_reach,Channel5_reach,Channel4_frequency,Channel5_frequency
3274,Geo27,1/8/2024,117329,133776,220555,0,0,0,-0.57272094,-1.3909385,0.37076342,1006.9467,1326.4879,1925.1686,0,0,0,2531030.5,0.019922862,260339.45,3,0,0,0,0
3275,Geo27,1/15/2024,739368,164707,17248,272648,442680,602763,2.974598,-0.12501688,-0.57081413,6345.44,1633.1917,150.55342,2116.8877,3604.966,4724.5454,5432630.5,0.020062748,260339.45,3,240471,225401,1.8408873,2.6741807
3276,Geo28,1/25/2021,0,0,0,888627,233379,0,-0.22304602,-1.5801306,0.459028,0,0,0,6899.4585,1900.5226,0,15882130,0.02008254,988566.4,3,167648,0,1.3920774,0
3277,Geo28,2/1/2021,1532240,0,0,792012,292827,0,1.4196868,-0.6755415,-1.514291,13150.065,0,0,6149.3223,2384.6375,0,13817157,0.020079853,988566.4,3,243465,0,1.2027478,0
3278,Geo28,2/8/2021,1029488,1754307,2538275,2253378,1332980,1333635,0.71387047,0.40504837,0.03195274,8835.322,17395.25,22155.957,17495.629,10855.127,10453.229,16622970,0.01994883,988566.4,3,707535,675588,1.8839774,1.974036
3279,Geo28,2/15/2021,0,605621,1931523,1630435,0,0,-1.2448866,1.3770276,-2.1372507,0,6005.18,16859.773,12658.988,0,0,9709965,0.020180758,988566.4,3,0,0,0,0
3280,Geo28,2/22/2021,0,49416,352950,350536,870768,1047014,-0.6485518,-0.6671915,-0.068647325,0,489.99615,3080.811,2721.624,7091.102,8206.651,16357975,0.02007373,988566.4,3,655840,654599,1.3277141,1.5994738
3281,Geo28,3/1/2021,2844668,0,1649874,1861156,669469,0,1.6185882,0.45529544,-2.7488093,24413.648,0,14401.332,14450.347,5451.823,0,13853909,0.020056775,988566.4,3,374994,0,1.7852793,0
3282,Geo28,3/8/2021,1342437,1084277,489593,393521,108751,2101794,0.07567936,1.7396786,0.0969708,11521.128,10751.408,4273.533,3055.3672,885.61414,16474.174,17210156,0.02009619,988566.4,3,103360,862381,1.0521575,2.4371989
3283,Geo28,3/15/2021,44189,0,1406771,516192,0,0,-1.4709362,0.7337919,-2.0316,379.241,0,12279.347,4007.8066,0,0,9584252,0.019999973,988566.4,3,0,0,0,0
3284,Geo28,3/22/2021,1901339,1548529,366593,0,1569655,559078,2.0267303,-0.7410839,-0.62958366,16317.764,15354.809,3199.8972,0,12782.49,4382.136,15218278,0.020242611,988566.4,3,843184,425682,1.8615806,1.3133701
3285,Geo28,3/29/2021,0,0,524335,0,0,0,-0.58916926,-0.38795438,-1.3665597,0,0,4576.7876,0,0,0,11731835,0.019981014,988566.4,3,0,0,0,0
3286,Geo28,4/5/2021,1151513,1980876,1882155,0,0,2875334,-0.6557139,2.08294,-1.0109895,9882.571,19641.85,16428.854,0,0,22537.295,11129052,0.01995352,988566.4,3,0,933467,0,3.0802739
3287,Geo28,4/12/2021,232915,0,2593334,1750524,0,0,0.21972583,0.56979537,-1.3598788,1998.9344,0,22636.555,13591.38,0,0,11091085,0.020151116,988566.4,3,0,0,0,0
3288,Geo28,4/19/2021,2085287,89463,4152984,1853912,1032927,673843,-0.5558982,2.119874,0.431347,17896.451,887.09174,36250.344,14394.103,8411.644,5281.681,14466117,0.020172844,988566.4,3,596463,529027,1.7317537,1.2737403
3289,Geo28,4/26/2021,833569,164645,650917,1298051,104185,590688,-0.29908848,1.110077,-0.74453706,7153.8965,1632.5769,5681.6895,10078.299,848.43085,4629.9,13019590,0.019925138,988566.4,3,97334,538883,1.0703865,1.0961341
3290,Geo28,5/3/2021,0,847451,1452030,1680932,0,558873,-1.4673107,1.4087225,-1.3159163,0,8403.103,12674.402,13051.056,0,4380.5293,11450301,0.019947313,988566.4,3,0,379421,0,1.4729627
3291,Geo28,5/10/2021,0,0,0,0,0,0,0.4197331,-0.17641854,-2.250941,0,0,0,0,0,0,13017852,0.019871432,988566.4,3,0,0,0,0
3292,Geo28,5/17/2021,0,3953661,1461634,1631082,1444241,2298538,0.41199476,0.282177,0.711005,0,39203.473,12758.233,12664.011,11761.181,18016.281,20705118,0.019905668,988566.4,3,739026,844147,1.9542493,2.722912
3293,Geo28,5/24/2021,171893,0,0,419371,0,0,-0.3970334,-1.0005516,-1.189641,1475.2285,0,0,3256.0713,0,0,13504742,0.020096976,988566.4,3,0,0,0,0
3294,Geo28,5/31/2021,0,0,0,2178998,30122,0,-0.48105216,0.13502449,-1.8071544,0,0,0,16918.129,245.29861,0,11777054,0.01997267,988566.4,3,29994,0,1.0042676,0
3295,Geo28,6/7/2021,0,0,0,0,0,0,-0.6606077,1.0581996,-1.5789149,0,0,0,0,0,0,10889454,0.01984068,988566.4,3,0,0,0,0
3296,Geo28,6/14/2021,1911905,1113028,2689014,665385,1369770,1612983,-0.54044366,0.5869595,1.1650727,16408.443,11036.495,23471.723,5166.168,11154.726,12642.8,14925338,0.020170392,988566.4,3,700372,599466,1.9557749,2.6906998
3297,Geo28,6/21/2021,0,0,231467,689998,0,0,-1.5658576,-0.8931279,-0.006857477,0,0,2020.4167,5357.2676,0,0,12882481,0.020108042,988566.4,3,0,0,0,0
3298,Geo28,6/28/2021,0,0,583491,139152,1217532,0,-1.1328139,-0.60660636,-0.9349235,0,0,5093.145,1080.4009,9914.976,0,13678116,0.020084195,988566.4,3,815340,0,1.4932814,0
3299,Geo28,7/5/2021,205245,0,989070,814190,0,0,-0.88201183,0.06342852,0.34693113,1761.4636,0,8633.341,6321.5166,0,0,15493974,0.019854065,988566.4,3,0,0,0,0
3300,Geo28,7/12/2021,1677994,0,0,0,0,0,-0.998276,0.5552277,-0.72304964,14400.962,0,0,0,0,0,13308269,0.02010731,988566.4,3,0,0,0,0
3301,Geo28,7/19/2021,1941218,0,1796274,1912411,3155554,1836264,1.3641367,-0.3960217,1.3317423,16660.016,0,15679.22,14848.3,25697.264,14392.909,18733448,0.01998534,988566.4,3,926273,879650,3.4067214,2.087494
3302,Geo28,7/26/2021,0,0,1298153,0,2871052,0,1.404559,-0.9969185,-1.8731176,0,0,11331.248,0,23380.422,0,14188605,0.020092731,988566.4,3,945226,0,3.0374238,0
3303,Geo28,8/2/2021,592893,1019468,875956,780893,2423653,2380522,-0.2826724,1.1115699,1.1391827,5088.355,10108.779,7645.998,6062.9927,19737.025,18658.885,18054376,0.01990373,988566.4,3,913249,843641,2.6538796,2.821724
3304,Geo28,8/9/2021,0,0,1328388,0,2132593,0,-0.54520035,-0.5184346,0.3903076,0,0,11595.162,0,17366.777,0,18562508,0.01996258,988566.4,3,834237,0,2.5563395,0
3305,Geo28,8/16/2021,0,0,0,1059494,701676,1163050,-1.7476058,0.028016865,0.57087713,0,0,0,8226.101,5714.1006,9116.158,15834918,0.019785462,988566.4,3,573913,714989,1.2226174,1.6266683
3306,Geo28,8/23/2021,842562,1679974,1340288,0,0,0,-0.26996168,0.003268302,0.8304566,7231.0767,16658.184,11699.034,0,0,0,17212996,0.020034892,988566.4,3,0,0,0,0
3307,Geo28,8/30/2021,934189,0,0,315051,551017,0,-0.528222,-0.82867825,0.48647344,8017.4424,0,0,2446.1123,4487.2085,0,15751685,0.019782633,988566.4,3,486172,0,1.1333787,0
3308,Geo28,9/6/2021,1515008,703009,1106955,2564541,1752217,1361208,0.79979575,-0.706897,1.7139013,13002.175,6970.854,9662.329,19911.555,14269.185,10669.35,19639944,0.019795343,988566.4,3,1022229,693051,1.714114,1.9640806
3309,Geo28,9/13/2021,3495342,1616293,455001,2707422,4887022,3457952,1.536391,1.0011396,1.2157755,29997.895,16026.74,3971.5881,21020.908,39797.48,27103.94,19515388,0.019833535,988566.4,3,979813,962422,4.987709,3.5929685
3310,Geo28,9/20/2021,0,0,1793097,0,1292251,819986,-0.72750604,-1.3180816,1.4715354,0,0,15651.489,0,10523.45,6427.1714,19284452,0.01976819,988566.4,3,841978,445998,1.53478,1.8385419
3311,Geo28,9/27/2021,1761230,167086,1193311,714748,870699,2901631,-0.24224457,0.10999653,0.80592436,15115.314,1656.7811,10416.109,5549.431,7090.54,22743.414,18898436,0.019824209,988566.4,3,548210,946726,1.5882581,3.0649111
3312,Geo28,10/4/2021,0,0,0,0,33544,221094,-0.9179152,-2.1991596,1.2458093,0,0,0,0,273.16565,1732.9675,17667452,0.020221638,988566.4,3,32957,207460,1.0178111,1.0657187
3313,Geo28,10/11/2021,1757618,0,0,0,0,0,-0.31130612,-2.4510558,0.07744759,15084.315,0,0,0,0,0,15774071,0.019912701,988566.4,3,0,0,0,0
3314,Geo28,10/18/2021,2967751,0,1384148,575330,2372093,656553,0.5751624,-1.289496,1.511816,25469.979,0,12081.877,4466.9644,19317.146,5146.1597,20097190,0.019787299,988566.4,3,819894,427060,2.8931704,1.5373788
3315,Geo28,10/25/2021,3882870,545838,1054781,1548686,3188098,1812905,1.968226,-1.2719121,0.8643453,33323.758,5412.387,9206.916,12024.274,25962.285,14209.818,22237562,0.019897325,988566.4,3,848711,869591,3.7564,2.084779
3316,Geo28,11/1/2021,2221176,2836016,4203689,2989898,3760370,3108680,1.5146115,0.13517469,2.4835124,19062.684,28121.193,36692.938,23214.102,30622.586,24366.295,22924016,0.019871881,988566.4,3,959693,904990,3.9183052,3.4350436
3317,Geo28,11/8/2021,0,0,32445,1055215,148593,560561,1.1381044,-2.6781716,-0.21881655,0,0,283.2042,8192.878,1210.0676,4393.76,19894254,0.02005721,988566.4,3,139837,464731,1.0626158,1.2062054
3318,Geo28,11/15/2021,0,0,0,0,0,54336,-0.31387454,-1.3390788,0.4033466,0,0,0,0,0,425.89362,15879768,0.019960776,988566.4,3,0,53503,0,1.0155692
3319,Geo28,11/22/2021,0,0,0,1311784,460774,0,-0.02359128,-1.3933737,1.2108313,0,0,0,10184.925,3752.3145,0,18760218,0.0198314,988566.4,3,412634,0,1.1166651,0
3320,Geo28,11/29/2021,0,0,0,0,0,0,-0.7768221,-2.8216538,-1.0961096,0,0,0,0,0,0,14597900,0.0198066,988566.4,3,0,0,0,0
3321,Geo28,12/6/2021,4067045,2187677,1168897,2071483,2533696,2353395,0.01449737,1.9040273,0.81354594,34904.39,21692.434,10203.005,16083.363,20633.162,18446.258,17020162,0.020020742,988566.4,3,809774,950766,3.1288927,2.4752622
3322,Geo28,12/13/2021,271875,7888,45279,192588,569153,3083604,0.83165705,-0.64765185,0.14854549,2333.2988,78.215355,395.2289,1495.2876,4634.8994,24169.744,17251086,0.019943774,988566.4,3,445244,930948,1.2782946,3.312327
3323,Geo28,12/20/2021,0,0,0,2150452,1284708,709084,-0.82050014,-1.9443601,1.059483,0,0,0,16696.492,10462.024,5557.9053,15825356,0.019934611,988566.4,3,588694,466363,2.1823018,1.5204551
3324,Geo28,12/27/2021,0,0,518767,1761448,3379031,0,-0.4322024,0.61317927,0.905723,0,0,4528.1855,13676.196,27517.15,0,13118276,0.020012055,988566.4,3,980543,0,3.4460814,0
3325,Geo28,1/3/2022,2817210,1342207,315220,1299771,1449524,2759484,0.24283126,-1.0665214,1.2604294,24177.996,13308.974,2751.4756,10091.654,11804.203,21629.244,20643118,0.019949663,988566.4,3,770651,1002318,1.8809085,2.7531023
3326,Geo28,1/10/2022,1548544,2016998,967147,1285596,0,3534508,-0.59467673,1.5616345,0.8543271,13289.99,20000.025,8441.981,9981.597,0,27703.998,19241154,0.020088334,988566.4,3,0,951814,0,3.713444
3327,Geo28,1/17/2022,1776756,0,0,2020135,1067514,1439449,-1.072604,0.142991,1.1229234,15248.562,0,0,15684.688,8693.304,11282.614,17808878,0.019937754,988566.4,3,750588,964527,1.4222369,1.4923885
3328,Geo28,1/24/2022,248670,0,1198164,428826,0,0,-1.8604171,0.28335726,-0.4747781,2134.1477,0,10458.47,3329.4814,0,0,14956292,0.019796472,988566.4,3,0,0,0,0
3329,Geo28,1/31/2022,3239907,3276548,1858372,3382279,1805262,535276,0.6696192,1.6950245,1.3543973,27805.688,32489.395,16221.258,26260.617,14701.157,4195.5723,18316766,0.02009699,988566.4,3,893827,400621,2.0196996,1.3361157
3330,Geo28,2/7/2022,3988562,1910024,3125350,261799,3091164,2617556,1.2936682,1.1372557,0.7035608,34230.832,18939.3,27280.389,2032.6542,25172.904,20516.793,17334968,0.01997805,988566.4,3,1056931,836689,2.9246602,3.1284695
3331,Geo28,2/14/2022,16251,0,776734,0,0,0,-1.3101074,0.62913585,-0.21823171,139.47012,0,6779.914,0,0,0,16916232,0.019986797,988566.4,3,0,0,0,0
3332,Geo28,2/21/2022,0,1484710,0,16694,412691,0,-0.8972118,-0.40591723,-0.8716551,0,14721.997,0,129.61519,3360.7505,0,9763441,0.019984271,988566.4,3,352933,0,1.1693182,0
3333,Geo28,2/28/2022,705363,0,1372509,1175552,815004,0,-1.1744463,0.8655053,0.10504693,6053.6006,0,11980.283,9127.195,6636.9873,0,16474188,0.020031588,988566.4,3,512256,0,1.5910091,0
3334,Geo28,3/7/2022,4239918,3166202,2080696,0,1942621,3235558,-0.24566002,1.7827438,1.5223126,36388.03,31395.232,18161.867,0,15819.74,25360.781,17609286,0.02009589,988566.4,3,794698,1016166,2.444477,3.1840842
3335,Geo28,3/14/2022,1779002,2709972,1201433,4200605,1615094,1675135,-0.5613909,3.290042,0.07311237,15267.838,26871.377,10487.004,32614.246,13152.523,13129.956,15576775,0.02004165,988566.4,3,645285,733203,2.5029159,2.284681
3336,Geo28,3/21/2022,1048468,1180538,2921848,1456758,0,1372216,-2.2190976,1.9824145,-0.34180003,8998.213,11705.907,25504.07,11310.529,0,10755.632,11596866,0.020029245,988566.4,3,0,728846,0,1.8827242
3337,Geo28,3/28/2022,2344139,339926,773402,2341527,0,0,-1.3214586,0.5156917,-0.46209976,20117.984,3370.6174,6750.83,18180.033,0,0,14396215,0.019985761,988566.4,3,0,0,0,0
3338,Geo28,4/4/2022,1157756,0,1784648,696925,0,1874101,0.64514303,2.3290246,-1.2897933,9936.15,0,15577.74,5411.05,0,14689.481,12936043,0.020095462,988566.4,3,0,738948,0,2.5361743
3339,Geo28,4/11/2022,0,146698,1730036,0,0,983744,-0.26796,1.2861029,-1.1009395,0,1454.6191,15101.046,0,0,7710.731,13154048,0.019805154,988566.4,3,0,576557,0,1.706239
3340,Geo28,4/18/2022,2693152,2151132,3247166,563758,2239990,208595,0.9905773,2.4670918,-2.6582532,23113.3,21330.064,28343.688,4377.1177,18241.365,1634.9985,9732352,0.020164672,988566.4,3,823429,215268,2.7203195,0.9690014
3341,Geo28,4/25/2022,2714113,0,402640,0,532968,0,0.42506683,0.8118463,-1.2238858,23293.191,0,3514.5425,0,4340.2266,0,10406213,0.020186204,988566.4,3,355512,0,1.4991561,0
3342,Geo28,5/2/2022,0,0,259689,709285,0,1026741,-0.5162324,0.36658567,0.5809666,0,0,2266.7595,5507.015,0,8047.748,15952363,0.020081518,988566.4,3,0,859159,0,1.1950536
3343,Geo28,5/9/2022,151314,0,507933,0,0,0,0.5647386,1.8616983,-2.20375,1298.6144,0,4433.6187,0,0,0,10048366,0.020058366,988566.4,3,0,0,0,0
3344,Geo28,5/16/2022,0,0,0,0,0,1477361,0.5116353,-0.61673045,-1.6177855,0,0,0,0,0,11579.774,12183468,0.020085273,988566.4,3,0,818247,0,1.8055196
3345,Geo28,5/23/2022,1063019,763684,139086,2206950,0,625096,0.63827014,0.93114513,-1.0397277,9123.093,7572.4917,1214.0464,17135.154,0,4899.595,13721248,0.020114373,988566.4,3,0,512833,0,1.2189075
3346,Geo28,5/30/2022,1006774,2023705,1639562,1440090,2171040,655119,-0.5180299,0.6775513,0.5338362,8640.385,20066.53,14311.321,11181.115,17679.871,5134.92,16347681,0.01996578,988566.4,3,819903,492550,2.647923,1.3300558
3347,Geo28,6/6/2022,0,0,1435845,1599260,1040694,1993164,-0.3281201,-0.0664825,0.28755262,0,0,12533.127,12416.94,8474.895,15622.715,16404270,0.020078069,988566.4,3,810348,932056,1.2842556,2.1384594
3348,Geo28,6/13/2022,3658280,0,0,1421877,2915894,2252362,2.161593,-0.1153781,0.66900647,31396.268,0,0,11039.707,23745.592,17654.346,18933116,0.020060183,988566.4,3,893962,852547,3.261765,2.6419213
3349,Geo28,6/20/2022,0,0,181404,0,848953,436339,-0.7699889,-0.29868728,0.9197893,0,0,1583.4294,0,6913.4517,3420.0898,15084226,0.020037731,988566.4,3,368297,375634,2.305077,1.1616068
3350,Geo28,6/27/2022,3372082,2308245,3011155,646004,4685012,2100870,-0.6340285,1.9007511,1.5418793,28940.047,22887.955,26283.607,5015.69,38152.41,16466.93,15974077,0.020047104,988566.4,3,977223,932647,4.7942095,2.2525885
3351,Geo28,7/4/2022,0,0,0,1749428,0,0,-2.5710359,0.144467,-1.0840877,0,0,0,13582.871,0,0,13433814,0.019964868,988566.4,3,0,0,0,0
3352,Geo28,7/11/2022,0,0,1123815,0,0,0,-2.1432705,-0.25324404,-1.1806828,0,0,9809.496,0,0,0,11629822,0.019954287,988566.4,3,0,0,0,0
3353,Geo28,7/18/2022,0,0,143967,0,0,0,-2.1875014,-0.1843476,-0.5644838,0,0,1256.6514,0,0,0,10440952,0.019887673,988566.4,3,0,0,0,0
3354,Geo28,7/25/2022,1426752,1107540,595873,0,1499561,606075,0.000853002,0.3751899,0.60984415,12244.74,10982.078,5201.2246,0,12211.68,4750.5054,14043850,0.01991551,988566.4,3,673889,525177,2.2252345,1.1540395
3355,Geo28,8/1/2022,0,0,0,0,1243698,0,0.24123894,-1.4493965,-0.2063634,0,0,0,0,10128.059,0,14217705,0.02001739,988566.4,3,751421,0,1.6551281,0
3356,Geo28,8/8/2022,0,0,960963,1224896,0,0,0.44160688,0.26303682,-2.6851869,0,0,8388.003,9510.311,0,0,9256442,0.019942828,988566.4,3,0,0,0,0
3357,Geo28,8/15/2022,2220593,0,1121149,1147729,3953181,1428426,1.3153713,-0.17279732,1.3220825,19057.682,0,9786.225,8911.173,32192.742,11196.215,20614596,0.020025814,988566.4,3,985403,526499,4.01174,2.713065
3358,Geo28,8/22/2022,1675098,81086,1493422,4329748,5092848,2168798,1.2166436,-0.66805166,1.1321701,14376.108,804.02765,13035.702,33616.938,41473.625,16999.36,20304486,0.019991063,988566.4,3,978636,782101,5.2040267,2.7730408
3359,Geo28,8/29/2022,3347152,349292,2379052,2057382,1139468,4862212,0.5778537,-0.71674454,2.9339495,28726.09,3463.4883,20766.143,15973.881,9279.261,38110.734,23762614,0.02013205,988566.4,3,709520,969509,1.6059703,5.015128
3360,Geo28,9/5/2022,0,0,0,0,0,0,-1.3307892,-0.20203704,-1.0727019,0,0,0,0,0,0,10830179,0.020011483,988566.4,3,0,0,0,0
3361,Geo28,9/12/2022,1480328,0,38074,52535,994813,0,1.2390329,0.7868597,-1.1199961,12704.543,0,332.3383,407.89108,8101.263,0,13840958,0.01981558,988566.4,3,600560,0,1.6564757,0
3362,Geo28,9/19/2022,2661174,748907,1304746,1426005,1771649,2511380,1.4167011,-0.9073746,2.505596,22838.857,7425.9663,11388.797,11071.757,14427.429,19684.568,23578158,0.019880632,988566.4,3,928418,965607,1.908245,2.6008303
3363,Geo28,9/26/2022,2066140,1170452,1197239,1176488,3524031,1515576,1.1662917,-0.64905083,1.6692618,17732.129,11605.897,10450.396,9134.463,28697.957,11879.309,20960652,0.019798154,988566.4,3,1030550,743578,3.4195633,2.0382206
3364,Geo28,10/3/2022,0,111334,549037,0,735315,0,-1.3349595,-0.21603131,-0.8657466,0,1103.9589,4792.4043,0,5988.04,0,13842400,0.019920455,988566.4,3,584379,0,1.2582844,0
3365,Geo28,10/10/2022,1095152,1452950,2333002,1208228,1955421,1053752,-0.2679743,1.1159644,1.0578873,9398.867,14407.073,20364.182,9380.898,15923.977,8259.465,16287454,0.020076053,988566.4,3,791929,633592,2.4691873,1.6631397
3366,Geo28,10/17/2022,3780775,328986,726670,1044899,2729577,2513208,1.0534406,-0.7851895,2.6076422,32447.553,3262.1392,6342.918,8112.782,22228.32,19698.896,20474006,0.020084215,988566.4,3,926226,946085,2.946988,2.6564293
3367,Geo28,10/24/2022,0,0,6038,0,341766,0,-0.61245286,0.07653946,0.061201006,0,0,52.70417,0,2783.1726,0,13882743,0.02016373,988566.4,3,291699,0,1.1716392,0
3368,Geo28,10/31/2022,75107,0,238853,960133,1654620,0,0.12564284,-1.1909742,-0.50573266,644.5869,0,2084.8872,7454.644,13474.403,0,15368237,0.019779908,988566.4,3,800520,0,2.0669315,0
3369,Geo28,11/7/2022,0,0,0,256531,794937,0,0.3321885,-3.26709,0.35210714,0,0,0,1991.7523,6473.572,0,17604200,0.019930819,988566.4,3,500374,0,1.5886856,0
3370,Geo28,11/14/2022,256906,0,0,1746942,1440337,1333098,1.5129255,-1.6072687,1.0513365,2204.8313,0,0,13563.569,11729.389,10449.02,22327204,0.019939434,988566.4,3,811031,804109,1.7759334,1.6578573
3371,Geo28,11/21/2022,2280915,2449182,1092644,1859840,389457,2759589,1.9521387,1.6808871,-1.1579903,19575.38,24285.45,9537.412,14440.129,3171.5442,21630.068,14755112,0.020116447,988566.4,3,296876,884158,1.3118508,3.121149
3372,Geo28,11/28/2022,1577388,0,0,1334596,1885705,962772,-0.9311735,-0.2974519,1.118209,13537.536,0,0,10362.041,15356.245,7546.3496,16263649,0.0198541,988566.4,3,738452,730623,2.5535917,1.3177412
3373,Geo28,12/5/2022,198859,0,0,582730,0,0,-0.28584033,0.26615012,-0.41236082,1706.6573,0,0,4524.4194,0,0,12709957,0.020079184,988566.4,3,0,0,0,0
3374,Geo28,12/12/2022,0,262724,564589,1653253,1397905,1151257,-0.20089424,-1.8744714,1.9253682,0,2605.1028,4928.154,12836.151,11383.844,9023.723,21266054,0.019954255,988566.4,3,763436,740498,1.8310703,1.5547065
3375,Geo28,12/19/2022,478226,1112843,0,1255703,1280497,426035,-0.45956838,0.02186206,0.002161577,4104.2544,11034.661,0,9749.502,10427.731,3339.3254,14630205,0.019996518,988566.4,3,826716,297321,1.5488958,1.4329126
3376,Geo28,12/26/2022,0,0,0,0,1233891,0,-0.9812415,-0.009995043,-0.864056,0,0,0,0,10048.195,0,13561147,0.019993521,988566.4,3,699477,0,1.7640194,0
3377,Geo28,1/2/2023,1150754,186536,1398669,0,2198675,680467,-1.2857122,1.7056081,0.5272225,9876.057,1849.6422,12208.627,0,17904.916,5333.601,12919940,0.020070832,988566.4,3,1016121,446705,2.1637926,1.5233028
3378,Geo28,1/9/2023,0,2950966,2086138,921459,1668704,3766781,0.51048166,0.64634144,1.192568,0,29261.008,18209.37,7154.372,13589.096,29524.588,18650112,0.019989768,988566.4,3,1041677,994321,1.6019399,3.7882948
3379,Geo28,1/16/2023,0,2344198,2715559,494894,290324,1770508,-1.3451294,0.34633642,1.3035312,0,23244.455,23703.426,3842.4453,2364.2544,13877.504,17983894,0.020036867,988566.4,3,218053,799813,1.3314378,2.2136524
3380,Geo28,1/23/2023,3522480,2951836,2803260,4437082,3236581,5529170,-0.8071871,2.9315445,1.316612,30230.8,29269.637,24468.945,34450.297,26357.107,43338.453,17022288,0.019999951,988566.4,3,931480,989707,3.4746652,5.5866737
3381,Geo28,1/30/2023,864022,117841,158925,704575,42621,331451,0.28270274,1.0231602,-1.470687,7415.2515,1168.4806,1387.216,5470.446,347.08426,2597.962,15746094,0.020132128,988566.4,3,41753,266632,1.0207889,1.2431029
3382,Geo28,2/6/2023,0,0,0,2055632,1234856,385988,0.7617432,0.9664819,-1.4060557,0,0,0,15960.293,10056.054,3025.431,13574334,0.019887947,988566.4,3,788478,294417,1.5661261,1.3110248
3383,Geo28,2/13/2023,2699002,4053247,3809247,1933835,4458753,3632330,1.6997973,1.7569876,0.8711983,23163.506,40190.94,33249.953,15014.64,36309.867,28470.74,18405982,0.020069443,988566.4,3,974779,974595,4.5741167,3.7270148
3384,Geo28,2/20/2023,1951758,25561,1041409,1818552,0,0,-2.988493,2.581657,-2.3027527,16750.473,253.4562,9090.195,14119.562,0,0,8674553,0.020057654,988566.4,3,0,0,0,0
3385,Geo28,2/27/2023,0,0,138822,130760,3594,9739,0.077313974,0.3715151,-0.981027,0,0,1211.742,1015.24396,29.26775,76.335724,13803802,0.02019207,988566.4,3,3593,9734,1.0002784,1.0005137
3386,Geo28,3/6/2023,187622,519028,1593132,1123898,1904411,740847,0.09816539,1.3087659,-1.4989905,1610.2186,5146.546,13906.045,8726.144,15508.577,5806.8687,12702515,0.020020336,988566.4,3,977461,533469,1.9483243,1.3887348
3387,Geo28,3/13/2023,0,0,0,504220,604205,0,-0.21786553,-0.004279017,-1.2841539,0,0,0,3914.854,4920.3457,0,10331057,0.019900864,988566.4,3,327954,0,1.8423468,0
3388,Geo28,3/20/2023,1045487,549134,777293,240502,2716190,0,0.36999053,0.5260518,0.2664963,8972.629,5445.0693,6784.7935,1867.3004,22119.303,0,15466133,0.020064617,988566.4,3,991750,0,2.738785,0
3389,Geo28,3/27/2023,1162079,0,0,742170,0,22537,-0.42656386,0.81433886,-0.37310165,9973.251,0,0,5762.34,0,176.64835,13185144,0.019968065,988566.4,3,0,22242,0,1.0132632
3390,Geo28,4/3/2023,1240877,0,4685,0,0,0,-1.8679395,3.1199818,-2.5110328,10649.515,0,40.894176,0,0,0,5997549.5,0.019905455,988566.4,3,0,0,0,0
3391,Geo28,4/10/2023,722725,0,0,0,523899,2193493,0.81442803,-0.30677313,-1.4112287,6202.6055,0,0,0,4266.373,17192.924,14120249,0.01985405,988566.4,3,383970,863855,1.3644269,2.5391912
3392,Geo28,4/17/2023,17615,0,1975527,273553,0,0,0.28389788,0.4343208,-1.8289299,151.17632,0,17243.873,2123.9143,0,0,10556377,0.019797023,988566.4,3,0,0,0,0
3393,Geo28,4/24/2023,3314786,0,2516042,1709130,160880,0,0.38968372,1.865745,-0.9346182,28448.318,0,21961.893,13269.99,1310.1267,0,13444324,0.019926121,988566.4,3,145777,0,1.1036035,0
3394,Geo28,5/1/2023,2414336,208591,0,565880,314472,861446,-0.4571271,0.8508479,-0.9221661,20720.432,2068.334,0,4393.593,2560.9038,6752.1416,13978882,0.019968927,988566.4,3,309197,652788,1.0170603,1.3196414
3395,Geo28,5/8/2023,0,856787,976094,2173437,0,1052540,-1.4938227,2.165887,-1.0418273,0,8495.676,8520.077,16874.951,0,8249.965,10586501,0.019900866,988566.4,3,0,497668,0,2.114944
3396,Geo28,5/15/2023,435532,0,927836,573494,1652606,1163635,0.34887773,-0.33540076,-0.37355882,3737.844,0,8098.845,4452.7095,13458.002,9120.743,15388245,0.019979713,988566.4,3,753309,727791,2.1937957,1.5988587
3397,Geo28,5/22/2023,0,907897,28616,907042,1323735,1271620,-0.15715507,0.22579116,0.10035175,0,9002.47,249.78181,7042.436,10779.84,9967.146,15668488,0.020158608,988566.4,3,707451,845289,1.8711331,1.5043613
3398,Geo28,5/29/2023,2036326,1790987,797463,2704794,2166832,0,0.49265486,1.1017972,-0.6665557,17476.256,17758.96,6960.8525,21000.502,17645.604,0,13724412,0.019910406,988566.4,3,876092,0,2.4732928,0
3399,Geo28,6/5/2023,1458318,428226,387573,553737,0,0,-1.606519,-0.11309147,-0.3688953,12515.648,4246.1777,3383.0266,4299.313,0,0,13649418,0.019965118,988566.4,3,0,0,0,0
3400,Geo28,6/12/2023,2587024,0,1171858,1072982,2419010,1412526,1.4486982,-0.09058964,-0.6883619,22202.484,0,10228.851,8330.823,19699.217,11071.588,16583231,0.020111116,988566.4,3,916001,716166,2.6408377,1.9723444
